period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1329.0,1329.0,1788.0,1788.0,1180.0,1180.0,4297.0,78217.0,,,,,1297.0,1297.0,1744.0,1744.0,1152.0,1152.0,4193.0,78113.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1329.0,2658.0,1788.0,3576.0,1180.0,2361.0,4297.0,82515.0,,,,,1265.0,2562.0,1702.0,3446.0,1124.0,2275.0,4090.0,82203.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1329.0,3987.0,1788.0,5364.0,1180.0,3541.0,4297.0,86812.0,,,,,1234.0,3796.0,1660.0,5107.0,1096.0,3371.0,3991.0,86194.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1329.0,5316.0,1788.0,7152.0,1180.0,4722.0,4297.0,91110.0,,,,,1204.0,5000.0,1620.0,6726.0,1069.0,4441.0,3893.0,90087.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1329.0,6645.0,1788.0,8940.0,1180.0,5902.0,4297.0,95407.0,,,,,1175.0,6175.0,1580.0,8307.0,1043.0,5484.0,3798.0,93885.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1329.0,7974.0,1788.0,10728.0,1180.0,7082.0,4297.0,99705.0,,,,,1146.0,7321.0,1542.0,9849.0,1018.0,6502.0,3706.0,97591.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1329.0,9304.0,1788.0,12516.0,1180.0,8263.0,4297.0,104002.0,,,,,1118.0,8439.0,1504.0,11353.0,993.0,7495.0,3615.0,101206.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1329.0,10633.0,1788.0,14304.0,1180.0,9443.0,4297.0,108300.0,,,,,1091.0,9530.0,1467.0,12820.0,969.0,8464.0,3527.0,104733.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1329.0,11962.0,1788.0,16092.0,1180.0,10623.0,4297.0,112597.0,,,,,1064.0,10594.0,1432.0,14252.0,945.0,9409.0,3441.0,108174.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1329.0,13291.0,1788.0,17880.0,1180.0,11804.0,4297.0,116895.0,,,,,1038.0,11632.0,1397.0,15649.0,922.0,10331.0,3357.0,111532.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1329.0,14620.0,1788.0,19668.0,1180.0,12984.0,4297.0,121192.0,,,,,1013.0,12645.0,1363.0,17011.0,900.0,11230.0,3275.0,114807.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1329.0,15949.0,1788.0,21456.0,1180.0,14165.0,4297.0,125490.0,,,,,988.0,13633.0,1329.0,18341.0,878.0,12108.0,3195.0,118002.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1329.0,17278.0,1788.0,23244.0,1180.0,15345.0,4297.0,129787.0,,,,,964.0,14597.0,1297.0,19638.0,856.0,12964.0,3117.0,121120.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1329.0,18607.0,1788.0,25032.0,1180.0,16525.0,4297.0,134084.0,,,,,941.0,15538.0,1265.0,20903.0,835.0,13800.0,3041.0,124161.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1329.0,19936.0,1788.0,26820.0,1180.0,17706.0,4297.0,138382.0,,,,,918.0,16456.0,1235.0,22138.0,815.0,14615.0,2967.0,127128.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,532.0,20468.0,715.0,27535.0,472.0,18178.0,1719.0,140101.0,,,,,363.0,16819.0,489.0,22627.0,323.0,14938.0,1175.0,128304.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,20468.0,0.0,27535.0,0.0,18178.0,0.0,140101.0,0,73920,0,0,0.0,16819.0,0.0,22627.0,0.0,14938.0,0.0,128304.0,0.0,72.0
