period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,658.0,658.0,1884.0,1884.0,713.0,713.0,-4245.0,55755.0,,,-7317.0,-7317.0,642.0,642.0,1838.0,1838.0,696.0,696.0,-4142.0,55858.0,2.5,12.3
2,2.0,2.0,11687.0,23374.0,,,,,658.0,1316.0,1884.0,3768.0,713.0,1426.0,3255.0,59009.0,,,,,626.0,1268.0,1793.0,3631.0,679.0,1374.0,3098.0,58956.0,2.5,14.9
3,3.0,3.0,11687.0,35061.0,,,,,658.0,1973.0,1884.0,5652.0,713.0,2139.0,3255.0,62264.0,,,,,611.0,1879.0,1749.0,5381.0,662.0,2036.0,3022.0,61978.0,2.5,17.4
4,4.0,4.0,11687.0,46748.0,,,,,658.0,2631.0,1884.0,7536.0,713.0,2852.0,3255.0,65519.0,,,,,596.0,2475.0,1707.0,7088.0,646.0,2682.0,2949.0,64927.0,2.5,19.9
5,5.0,5.0,11687.0,58435.0,,,,,658.0,3289.0,1884.0,9420.0,713.0,3565.0,3255.0,68774.0,,,,,581.0,3056.0,1665.0,8753.0,630.0,3312.0,2877.0,67804.0,2.5,22.5
6,6.0,6.0,11687.0,70122.0,,,,,658.0,3947.0,1884.0,11304.0,713.0,4277.0,3255.0,72028.0,,,,,567.0,3623.0,1625.0,10377.0,615.0,3927.0,2807.0,70610.0,2.5,25.0
7,7.0,7.0,11687.0,81809.0,,,,,658.0,4605.0,1884.0,13188.0,713.0,4990.0,3255.0,75283.0,,,,,553.0,4177.0,1585.0,11962.0,600.0,4527.0,2738.0,73348.0,2.5,27.5
8,8.0,8.0,11687.0,93496.0,,,,,658.0,5262.0,1884.0,15072.0,713.0,5703.0,3255.0,78538.0,,,,,540.0,4717.0,1546.0,13509.0,585.0,5112.0,2671.0,76020.0,2.5,30.0
9,9.0,9.0,11687.0,105183.0,,,,,658.0,5920.0,1884.0,16956.0,713.0,6416.0,3255.0,81792.0,,,,,527.0,5243.0,1509.0,15017.0,571.0,5682.0,2606.0,78626.0,2.5,32.6
10,10.0,10.0,11687.0,116870.0,,,,,658.0,6578.0,1884.0,18840.0,713.0,7129.0,3255.0,85047.0,,,,,514.0,5757.0,1472.0,16489.0,557.0,6239.0,2543.0,81168.0,2.5,35.1
11,11.0,11.0,11687.0,128557.0,,,,,658.0,7236.0,1884.0,20724.0,713.0,7842.0,3255.0,88302.0,,,,,501.0,6258.0,1436.0,17925.0,543.0,6783.0,2481.0,83649.0,2.5,37.6
12,12.0,12.0,11687.0,140244.0,,,,,658.0,7894.0,1884.0,22608.0,713.0,8555.0,3255.0,91556.0,,,,,489.0,6748.0,1401.0,19326.0,530.0,7313.0,2420.0,86069.0,2.5,40.1
13,13.0,13.0,11687.0,151931.0,,,,,658.0,8551.0,1884.0,24492.0,713.0,9268.0,3255.0,94811.0,,,,,477.0,7225.0,1367.0,20692.0,517.0,7830.0,2361.0,88430.0,2.5,42.7
14,14.0,14.0,11687.0,163618.0,,,,,658.0,9209.0,1884.0,26376.0,713.0,9981.0,3255.0,98066.0,,,,,466.0,7690.0,1333.0,22026.0,505.0,8335.0,2303.0,90733.0,2.5,45.2
15,15.0,15.0,11687.0,175305.0,,,,,658.0,9867.0,1884.0,28260.0,713.0,10694.0,3255.0,101321.0,,,,,454.0,8144.0,1301.0,23327.0,492.0,8827.0,2247.0,92981.0,2.5,47.7
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,263.0,10130.0,754.0,29014.0,285.0,10979.0,1302.0,102622.0,,,,,180.0,8324.0,515.0,23842.0,195.0,9022.0,890.0,93871.0,1.0,48.7
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,10130.0,0.0,29014.0,0.0,10979.0,0.0,102622.0,0,60000,0.0,-7317.0,0.0,8324.0,0.0,23842.0,0.0,9022.0,0.0,93871.0,0.0,48.7
