period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,2304.0,2304.0,1788,1788,1350.0,1350.0,5442.0,52638.0,5442.0,5442.0,,,,,2195.0,2195.0,1703.0,1703.0,1285.0,1285.0,5183.0,52378.0,5183.0,5183.0,3.7,9.2
2,2,2.0,13363.34444,26726.68888,,,,,2304.0,4609.0,1788,3576,1350.0,2699.0,5442.0,58080.0,5442.0,10884.0,,,,,2090.0,4285.0,1622.0,3325.0,1224.0,2510.0,4936.0,57315.0,4936.0,10119.0,3.7,12.9
3,3,3.0,13363.34444,40090.03332,,,,,2304.0,6913.0,1788,5364,1350.0,4049.0,5442.0,63522.0,5442.0,16326.0,,,,,1991.0,6276.0,1545.0,4869.0,1166.0,3676.0,4701.0,62016.0,4701.0,14820.0,3.7,16.6
4,4,4.0,13363.34444,53453.37776,,,,,2304.0,9218.0,1788,7152,1350.0,5399.0,5442.0,68964.0,5442.0,21769.0,,,,,1896.0,8171.0,1471.0,6340.0,1110.0,4786.0,4477.0,66493.0,4477.0,19298.0,3.7,20.3
5,5,5.0,13363.34444,66816.7222,,,,,2304.0,11522.0,1788,8940,1350.0,6748.0,5442.0,74406.0,5442.0,27211.0,,,,,1806.0,9977.0,1401.0,7741.0,1058.0,5843.0,4264.0,70757.0,4264.0,23562.0,3.7,24.0
6,6,6.0,13363.34444,80180.06664,,,,,2304.0,13827.0,1788,10728,1350.0,8098.0,5442.0,79848.0,5442.0,32653.0,,,,,1720.0,11697.0,1334.0,9075.0,1007.0,6851.0,4061.0,74818.0,4061.0,27623.0,3.7,27.7
7,7,7.0,13363.34444,93543.41108,,,,,2304.0,16131.0,1788,12516,1350.0,9448.0,5442.0,85291.0,5442.0,38095.0,,,,,1638.0,13334.0,1271.0,10346.0,959.0,7810.0,3868.0,78686.0,3868.0,31490.0,3.7,31.4
8,8,8.0,13363.34444,106906.75552,,,,,2304.0,18436.0,1788,14304,1350.0,10798.0,5442.0,90733.0,5442.0,43537.0,,,,,1560.0,14894.0,1210.0,11556.0,914.0,8723.0,3683.0,82369.0,3683.0,35174.0,3.7,35.1
9,9,9.0,13363.34444,120270.09996,,,,,2304.0,20740.0,1788,16092,1350.0,12147.0,5442.0,96175.0,5442.0,48979.0,,,,,1485.0,16380.0,1153.0,12709.0,870.0,9593.0,3508.0,85877.0,3508.0,38682.0,3.7,38.8
10,10,10.0,13363.34444,133633.4444,,,,,2304.0,23044.0,1788,17880,1350.0,13497.0,5442.0,101617.0,5442.0,54421.0,,,,,1415.0,17794.0,1098.0,13806.0,829.0,10422.0,3341.0,89218.0,3341.0,42023.0,3.7,42.5
11,11,11.0,13363.34444,146996.78884,,,,,2304.0,25349.0,1788,19668,1350.0,14847.0,5442.0,107059.0,5442.0,59864.0,,,,,1347.0,19142.0,1045.0,14852.0,789.0,11211.0,3182.0,92400.0,3182.0,45205.0,3.7,46.2
12,12,12.0,13363.34444,160360.13328,,,,,2304.0,27653.0,1788,21456,1350.0,16196.0,5442.0,112501.0,5442.0,65306.0,,,,,1283.0,20425.0,996.0,15847.0,752.0,11963.0,3030.0,95431.0,3030.0,48235.0,3.7,49.9
13,13,13.0,13363.34444,173723.47772000002,,,,,2304.0,29958.0,1788,23244,1350.0,17546.0,5442.0,117943.0,5442.0,70748.0,,,,,1222.0,21647.0,948.0,16796.0,716.0,12678.0,2886.0,98317.0,2886.0,51121.0,3.7,53.6
post-use,13,14.3,0.0,173723.47772000002,0.0,47196.0,0,0,0.0,29958.0,0,23244,0.0,17546.0,0.0,117943.0,0.0,70748.0,0.0,47196.0,0,0,0.0,21647.0,0.0,16796.0,0.0,12678.0,0.0,98317.0,0.0,51121.0,0.0,53.6
