period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,12954.19509,12954.19509,,,-7500,-7500,1021.0,1021.0,1884.0,1884.0,790.0,790.0,-3805.0,57643.0,-3805.0,-3805.0,,,-7143.0,-7143.0,972.0,972.0,1794.0,1794.0,753.0,753.0,-3624.0,57824.0,-3624.0,-3624.0,1.2,11.0
2,2.0,2.0,12954.19509,25908.39018,,,,,1021.0,2041.0,1884.0,3768.0,790.0,1580.0,3695.0,61338.0,3695.0,-110.0,,,,,926.0,1898.0,1709.0,3503.0,717.0,1469.0,3351.0,61175.0,3351.0,-273.0,1.2,12.1
3,3.0,3.0,12954.19509,38862.585269999996,,,,,1021.0,3062.0,1884.0,5652.0,790.0,2371.0,3695.0,65032.0,3695.0,3584.0,,,,,882.0,2779.0,1627.0,5131.0,683.0,2152.0,3192.0,64367.0,3192.0,2919.0,1.2,13.3
4,4.0,4.0,12954.19509,51816.78036,,,,,1021.0,4082.0,1884.0,7536.0,790.0,3161.0,3695.0,68727.0,3695.0,7279.0,,,,,840.0,3619.0,1550.0,6681.0,650.0,2802.0,3040.0,67407.0,3040.0,5959.0,1.2,14.5
5,5.0,5.0,12954.19509,64770.97545,,,,,1021.0,5103.0,1884.0,9420.0,790.0,3951.0,3695.0,72422.0,3695.0,10974.0,,,,,800.0,4418.0,1476.0,8157.0,619.0,3421.0,2895.0,70302.0,2895.0,8854.0,1.2,15.6
6,6.0,6.0,12954.19509,77725.17053999999,,,,,1021.0,6123.0,1884.0,11304.0,790.0,4741.0,3695.0,76117.0,3695.0,14669.0,,,,,762.0,5180.0,1406.0,9563.0,590.0,4011.0,2757.0,73059.0,2757.0,11611.0,1.2,16.8
7,7.0,7.0,12954.19509,90679.36562999999,,,,,1021.0,7144.0,1884.0,13188.0,790.0,5531.0,3695.0,79811.0,3695.0,18363.0,,,,,725.0,5905.0,1339.0,10902.0,562.0,4572.0,2626.0,75684.0,2626.0,14236.0,1.2,17.9
8,8.0,8.0,12954.19509,103633.56071999998,,,,,1021.0,8164.0,1884.0,15072.0,790.0,6322.0,3695.0,83506.0,3695.0,22058.0,,,,,691.0,6596.0,1275.0,12177.0,535.0,5107.0,2501.0,78185.0,2501.0,16737.0,1.2,19.1
9,9.0,9.0,12954.19509,116587.75580999997,,,,,1021.0,9185.0,1884.0,16956.0,790.0,7112.0,3695.0,87201.0,3695.0,25753.0,,,,,658.0,7254.0,1214.0,13391.0,509.0,5617.0,2382.0,80567.0,2382.0,19119.0,1.2,20.3
9.9,9.9,9.9,11658.775581000004,128246.53139099998,,,,,918.0,10103.0,1696.0,18652.0,711.0,7823.0,3325.0,90526.0,3325.0,29078.0,,,,,567.0,7821.0,1046.0,14437.0,439.0,6055.0,2051.0,82618.0,2051.0,21170.0,1.0,21.3
post-use,9.9,10.89,0.0,128246.53139099998,0,61448,0,-7500,0.0,10103.0,0.0,18652.0,0.0,7823.0,0.0,90526.0,0.0,29078.0,0,61448,0.0,-7143.0,0.0,7821.0,0.0,14437.0,0.0,6055.0,0.0,82618.0,0.0,21170.0,0.0,21.3
