period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,439.0,439.0,1884.0,1884.0,706.0,706.0,-4471.0,55529.0,,,-7317.0,-7317.0,428.0,428.0,1838.0,1838.0,689.0,689.0,-4362.0,55638.0,3.5,13.4
2,2.0,2.0,11576.0,23152.0,,,,,439.0,877.0,1884.0,3768.0,706.0,1412.0,3029.0,58558.0,,,,,418.0,845.0,1793.0,3631.0,672.0,1361.0,2883.0,58521.0,3.5,16.9
3,3.0,3.0,11576.0,34728.0,,,,,439.0,1316.0,1884.0,5652.0,706.0,2118.0,3029.0,61586.0,,,,,407.0,1253.0,1749.0,5381.0,656.0,2017.0,2813.0,61333.0,3.5,20.4
4,4.0,4.0,11576.0,46304.0,,,,,439.0,1755.0,1884.0,7536.0,706.0,2825.0,3029.0,64615.0,,,,,397.0,1650.0,1707.0,7088.0,640.0,2656.0,2744.0,64077.0,3.5,24.0
5,5.0,5.0,11576.0,57880.0,,,,,439.0,2193.0,1884.0,9420.0,706.0,3531.0,3029.0,67644.0,,,,,388.0,2038.0,1665.0,8753.0,624.0,3281.0,2677.0,66754.0,3.5,27.5
6,6.0,6.0,11576.0,69456.0,,,,,439.0,2632.0,1884.0,11304.0,706.0,4237.0,3029.0,70673.0,,,,,378.0,2416.0,1625.0,10377.0,609.0,3889.0,2612.0,69366.0,3.5,31.0
7,7.0,7.0,11576.0,81032.0,,,,,439.0,3071.0,1884.0,13188.0,706.0,4943.0,3029.0,73702.0,,,,,369.0,2785.0,1585.0,11962.0,594.0,4484.0,2548.0,71914.0,3.5,34.6
8,8.0,8.0,11576.0,92608.0,,,,,439.0,3509.0,1884.0,15072.0,706.0,5649.0,3029.0,76730.0,,,,,360.0,3145.0,1546.0,13509.0,580.0,5063.0,2486.0,74400.0,3.5,38.1
9,9.0,9.0,11576.0,104184.0,,,,,439.0,3948.0,1884.0,16956.0,706.0,6355.0,3029.0,79759.0,,,,,351.0,3496.0,1509.0,15017.0,565.0,5629.0,2425.0,76825.0,3.5,41.6
10,10.0,10.0,11576.0,115760.0,,,,,439.0,4387.0,1884.0,18840.0,706.0,7061.0,3029.0,82788.0,,,,,343.0,3839.0,1472.0,16489.0,552.0,6180.0,2366.0,79191.0,3.5,45.1
11,11.0,11.0,11576.0,127336.0,,,,,439.0,4825.0,1884.0,20724.0,706.0,7767.0,3029.0,85817.0,,,,,334.0,4174.0,1436.0,17925.0,538.0,6718.0,2308.0,81500.0,3.5,48.7
12,12.0,12.0,11576.0,138912.0,,,,,439.0,5264.0,1884.0,22608.0,706.0,8474.0,3029.0,88846.0,,,,,326.0,4500.0,1401.0,19326.0,525.0,7243.0,2252.0,83752.0,3.5,52.2
13,13.0,13.0,11576.0,150488.0,,,,,439.0,5703.0,1884.0,24492.0,706.0,9180.0,3029.0,91874.0,,,,,318.0,4818.0,1367.0,20692.0,512.0,7756.0,2197.0,85949.0,3.5,55.7
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,61.0,5764.0,264.0,24756.0,99.0,9279.0,424.0,92298.0,,,,,44.0,4862.0,191.0,20883.0,71.0,7827.0,307.0,86255.0,0.5,56.2
post-use,13.14,14.454000000000002,0.0,152108.64,0,60000,0,-7500,0.0,5764.0,0.0,24756.0,0.0,9279.0,0.0,92298.0,0,60000,0.0,-7317.0,0.0,4862.0,0.0,20883.0,0.0,7827.0,0.0,86255.0,0.0,56.2
