period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,5.5,5.5
1,1.0,1.0,13821.181558,13821.181558,,,,,2450.0,2450.0,1788.0,1788.0,1396.0,1396.0,5634.0,57570.0,5634.0,5634.0,,,,,2333.0,2333.0,1703.0,1703.0,1329.0,1329.0,5365.0,57302.0,5365.0,5365.0,3.9,9.4
2,2.0,2.0,13821.181558,27642.363116,,,,,2450.0,4899.0,1788.0,3576.0,1396.0,2792.0,5634.0,63204.0,5634.0,11267.0,,,,,2222.0,4555.0,1622.0,3325.0,1266.0,2596.0,5110.0,62412.0,5110.0,10475.0,3.9,13.3
3,3.0,3.0,13821.181558,41463.544674000004,,,,,2450.0,7349.0,1788.0,5364.0,1396.0,4188.0,5634.0,68837.0,5634.0,16901.0,,,,,2116.0,6671.0,1545.0,4869.0,1206.0,3801.0,4867.0,67278.0,4867.0,15342.0,3.9,17.1
4,4.0,4.0,13821.181558,55284.726232,,,,,2450.0,9799.0,1788.0,7152.0,1396.0,5584.0,5634.0,74471.0,5634.0,22534.0,,,,,2015.0,8686.0,1471.0,6340.0,1148.0,4950.0,4635.0,71913.0,4635.0,19977.0,3.9,21.0
5,5.0,5.0,13821.181558,69105.90779,,,,,2450.0,12248.0,1788.0,8940.0,1396.0,6980.0,5634.0,80105.0,5634.0,28168.0,,,,,1919.0,10606.0,1401.0,7741.0,1094.0,6044.0,4414.0,76327.0,4414.0,24391.0,3.9,24.9
6,6.0,6.0,13821.181558,82927.089348,,,,,2450.0,14698.0,1788.0,10728.0,1396.0,8376.0,5634.0,85738.0,5634.0,33802.0,,,,,1828.0,12434.0,1334.0,9075.0,1042.0,7085.0,4204.0,80531.0,4204.0,28594.0,3.9,28.8
7,7.0,7.0,13821.181558,96748.27090599999,,,,,2450.0,17148.0,1788.0,12516.0,1396.0,9772.0,5634.0,91372.0,5634.0,39435.0,,,,,1741.0,14175.0,1271.0,10346.0,992.0,8077.0,4004.0,84535.0,4004.0,32598.0,3.9,32.7
8,8.0,8.0,13821.181558,110569.45246399999,,,,,2450.0,19597.0,1788.0,14304.0,1396.0,11168.0,5634.0,97005.0,5634.0,45069.0,,,,,1658.0,15833.0,1210.0,11556.0,945.0,9022.0,3813.0,88348.0,3813.0,36411.0,3.9,36.6
9,9.0,9.0,13821.181558,124390.63402199998,,,,,2450.0,22047.0,1788.0,16092.0,1396.0,12563.0,5634.0,102639.0,5634.0,50703.0,,,,,1579.0,17412.0,1153.0,12709.0,900.0,9922.0,3631.0,91979.0,3631.0,40043.0,3.9,40.5
10,10.0,10.0,13821.181558,138211.81558,,,,,2450.0,24497.0,1788.0,17880.0,1396.0,13959.0,5634.0,108273.0,5634.0,56336.0,,,,,1504.0,18916.0,1098.0,13806.0,857.0,10779.0,3459.0,95438.0,3459.0,43501.0,3.9,44.4
10.7,10.7,10.7,9674.82709059999,147886.64267059998,,,,,1715.0,26212.0,1252.0,19132.0,977.0,14937.0,3944.0,112216.0,3944.0,60280.0,,,,,1017.0,19933.0,743.0,14549.0,580.0,11359.0,2340.0,97777.0,2340.0,45841.0,2.7,47.1
post-use,10.7,11.77,0.0,147886.64267059998,0.0,51936.0,0,0,0.0,26212.0,0.0,19132.0,0.0,14937.0,0.0,112216.0,0.0,60280.0,0.0,51936.0,0,0,0.0,19933.0,0.0,14549.0,0.0,11359.0,0.0,97777.0,0.0,45841.0,0.0,47.1
