period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,426.0,426.0,1884,1884,815.0,815.0,1736.0,30736.0,1736.0,1736.0,,,-1355.0,-1355.0,415.0,415.0,1838.0,1838.0,795.0,795.0,1694.0,30694.0,1694.0,1694.0,0.4,10.2
2,2,2.0,13363.34444,26726.68888,,,,,426.0,851.0,1884,3768,815.0,1630.0,3125.0,33861.0,3125.0,4861.0,,,,,405.0,820.0,1793.0,3631.0,776.0,1571.0,2974.0,33668.0,2974.0,4668.0,0.4,10.6
3,3,3.0,13363.34444,40090.03332,,,,,426.0,1277.0,1884,5652,815.0,2445.0,3125.0,36986.0,3125.0,7986.0,,,,,395.0,1216.0,1749.0,5381.0,757.0,2328.0,2902.0,36570.0,2902.0,7570.0,0.4,11.0
4,4,4.0,13363.34444,53453.37776,,,,,426.0,1702.0,1884,7536,815.0,3261.0,3125.0,40110.0,3125.0,11110.0,,,,,386.0,1601.0,1707.0,7088.0,738.0,3067.0,2831.0,39401.0,2831.0,10401.0,0.4,11.4
5,5,5.0,13363.34444,66816.7222,,,,,426.0,2128.0,1884,9420,815.0,4076.0,3125.0,43235.0,3125.0,14235.0,,,,,376.0,1977.0,1665.0,8753.0,720.0,3787.0,2762.0,42162.0,2762.0,13162.0,0.4,11.8
6,6,6.0,13363.34444,80180.06664,,,,,426.0,2554.0,1884,11304,815.0,4891.0,3125.0,46360.0,3125.0,17360.0,,,,,367.0,2344.0,1625.0,10377.0,703.0,4490.0,2694.0,44857.0,2694.0,15857.0,0.4,12.2
7,7,7.0,13363.34444,93543.41108,,,,,426.0,2979.0,1884,13188,815.0,5706.0,3125.0,49485.0,3125.0,20485.0,,,,,358.0,2702.0,1585.0,11962.0,686.0,5176.0,2629.0,47486.0,2629.0,18486.0,0.4,12.6
8,8,8.0,13363.34444,106906.75552,,,,,426.0,3405.0,1884,15072,815.0,6521.0,3125.0,52610.0,3125.0,23610.0,,,,,349.0,3052.0,1546.0,13509.0,669.0,5845.0,2565.0,50050.0,2565.0,21050.0,0.4,13.0
9,9,9.0,13363.34444,120270.09996,,,,,426.0,3831.0,1884,16956,815.0,7336.0,3125.0,55734.0,3125.0,26734.0,,,,,341.0,3393.0,1509.0,15017.0,653.0,6498.0,2502.0,52552.0,2502.0,23552.0,0.4,13.4
10,10,10.0,13363.34444,133633.4444,,,,,426.0,4256.0,1884,18840,815.0,8152.0,3125.0,58859.0,3125.0,29859.0,,,,,332.0,3725.0,1472.0,16489.0,637.0,7134.0,2441.0,54994.0,2441.0,25994.0,0.4,13.7
11,11,11.0,13363.34444,146996.78884,,,,,426.0,4682.0,1884,20724,815.0,8967.0,3125.0,61984.0,3125.0,32984.0,,,,,324.0,4049.0,1436.0,17925.0,621.0,7756.0,2382.0,57375.0,2382.0,28375.0,0.4,14.1
12,12,12.0,13363.34444,160360.13328,,,,,426.0,5107.0,1884,22608,815.0,9782.0,3125.0,65109.0,3125.0,36109.0,,,,,316.0,4366.0,1401.0,19326.0,606.0,8362.0,2323.0,59699.0,2323.0,30699.0,0.4,14.5
13,13,13.0,13363.34444,173723.47772000002,,,,,426.0,5533.0,1884,24492,815.0,10597.0,3125.0,68234.0,3125.0,39234.0,,,,,309.0,4675.0,1367.0,20692.0,591.0,8953.0,2267.0,61965.0,2267.0,32965.0,0.4,14.9
post-use,13,14.3,0.0,173723.47772000002,0,29000,0.0,-1389.0,0.0,5533.0,0,24492,0.0,10597.0,0.0,68234.0,0.0,39234.0,0,29000,0.0,-1355.0,0.0,4675.0,0.0,20692.0,0.0,8953.0,0.0,61965.0,0.0,32965.0,0.0,14.9
