period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1989.0,1989.0,1788.0,1788.0,1165.0,1165.0,4942.0,52137.0,4942.0,4942.0,,,,,1894.0,1894.0,1703.0,1703.0,1109.0,1109.0,4706.0,51902.0,4706.0,4706.0,3.2,8.7
2,2.0,2.0,11533.46302,23066.92604,,,,,1989.0,3978.0,1788.0,3576.0,1165.0,2330.0,4942.0,57079.0,4942.0,9884.0,,,,,1804.0,3698.0,1622.0,3325.0,1057.0,2166.0,4482.0,56384.0,4482.0,9189.0,3.2,11.9
3,3.0,3.0,11533.46302,34600.38906,,,,,1989.0,5967.0,1788.0,5364.0,1165.0,3495.0,4942.0,62021.0,4942.0,14825.0,,,,,1718.0,5416.0,1545.0,4869.0,1006.0,3172.0,4269.0,60653.0,4269.0,13458.0,3.2,15.0
4,4.0,4.0,11533.46302,46133.85208,,,,,1989.0,7956.0,1788.0,7152.0,1165.0,4660.0,4942.0,66963.0,4942.0,19767.0,,,,,1636.0,7053.0,1471.0,6340.0,958.0,4131.0,4066.0,64719.0,4066.0,17523.0,3.2,18.2
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1989.0,9944.0,1788.0,8940.0,1165.0,5824.0,4942.0,71904.0,4942.0,24709.0,,,,,1558.0,8611.0,1401.0,7741.0,913.0,5043.0,3872.0,68591.0,3872.0,21395.0,3.2,21.4
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1989.0,11933.0,1788.0,10728.0,1165.0,6989.0,4942.0,76846.0,4942.0,29651.0,,,,,1484.0,10095.0,1334.0,9075.0,869.0,5913.0,3688.0,72278.0,3688.0,25083.0,3.2,24.6
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1989.0,13922.0,1788.0,12516.0,1165.0,8154.0,4942.0,81788.0,4942.0,34592.0,,,,,1413.0,11508.0,1271.0,10346.0,828.0,6740.0,3512.0,75790.0,3512.0,28595.0,3.2,27.8
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1989.0,15911.0,1788.0,14304.0,1165.0,9319.0,4942.0,86730.0,4942.0,39534.0,,,,,1346.0,12855.0,1210.0,11556.0,788.0,7529.0,3345.0,79135.0,3345.0,31940.0,3.2,31.0
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1790.0,17701.0,1609.0,15913.0,1048.0,10367.0,4448.0,91177.0,4448.0,43982.0,,,,,1159.0,14014.0,1042.0,12599.0,679.0,8208.0,2881.0,82016.0,2881.0,34821.0,2.9,33.9
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0.0,47196.0,0,0,0.0,17701.0,0.0,15913.0,0.0,10367.0,0.0,91177.0,0.0,43982.0,0.0,47196.0,0,0,0.0,14014.0,0.0,12599.0,0.0,8208.0,0.0,82016.0,0.0,34821.0,0.0,33.9
