period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,608.0,608.0,1884,1884,815.0,815.0,1919.0,73919.0,1919.0,1919.0,,,-1355.0,-1355.0,593.0,593.0,1838.0,1838.0,795.0,795.0,1872.0,73872.0,1872.0,1872.0,0.6,10.4
2,2,2.0,13363.34444,26726.68888,,,,,608.0,1216.0,1884,3768,815.0,1630.0,3307.0,77226.0,3307.0,5226.0,,,,,579.0,1172.0,1793.0,3631.0,776.0,1571.0,3148.0,77020.0,3148.0,5020.0,0.6,10.9
3,3,3.0,13363.34444,40090.03332,,,,,608.0,1824.0,1884,5652,815.0,2445.0,3307.0,80533.0,3307.0,8533.0,,,,,565.0,1737.0,1749.0,5381.0,757.0,2328.0,3071.0,80091.0,3071.0,8091.0,0.6,11.5
4,4,4.0,13363.34444,53453.37776,,,,,608.0,2432.0,1884,7536,815.0,3261.0,3307.0,83840.0,3307.0,11840.0,,,,,551.0,2287.0,1707.0,7088.0,738.0,3067.0,2996.0,83087.0,2996.0,11087.0,0.6,12.1
5,5,5.0,13363.34444,66816.7222,,,,,608.0,3040.0,1884,9420,815.0,4076.0,3307.0,87147.0,3307.0,15147.0,,,,,537.0,2825.0,1665.0,8753.0,720.0,3787.0,2923.0,86010.0,2923.0,14010.0,0.6,12.6
6,6,6.0,13363.34444,80180.06664,,,,,608.0,3648.0,1884,11304,815.0,4891.0,3307.0,90454.0,3307.0,18454.0,,,,,524.0,3349.0,1625.0,10377.0,703.0,4490.0,2852.0,88862.0,2852.0,16862.0,0.6,13.2
7,7,7.0,13363.34444,93543.41108,,,,,608.0,4256.0,1884,13188,815.0,5706.0,3307.0,93762.0,3307.0,21762.0,,,,,512.0,3861.0,1585.0,11962.0,686.0,5176.0,2782.0,91644.0,2782.0,19644.0,0.6,13.7
8,8,8.0,13363.34444,106906.75552,,,,,608.0,4864.0,1884,15072,815.0,6521.0,3307.0,97069.0,3307.0,25069.0,,,,,499.0,4360.0,1546.0,13509.0,669.0,5845.0,2714.0,94358.0,2714.0,22358.0,0.6,14.3
9,9,9.0,13363.34444,120270.09996,,,,,608.0,5472.0,1884,16956,815.0,7336.0,3307.0,100376.0,3307.0,28376.0,,,,,487.0,4847.0,1509.0,15017.0,653.0,6498.0,2648.0,97006.0,2648.0,25006.0,0.6,14.9
10,10,10.0,13363.34444,133633.4444,,,,,608.0,6080.0,1884,18840,815.0,8152.0,3307.0,103683.0,3307.0,31683.0,,,,,475.0,5322.0,1472.0,16489.0,637.0,7134.0,2584.0,99590.0,2584.0,27590.0,0.6,15.4
11,11,11.0,13363.34444,146996.78884,,,,,608.0,6688.0,1884,20724,815.0,8967.0,3307.0,106990.0,3307.0,34990.0,,,,,463.0,5785.0,1436.0,17925.0,621.0,7756.0,2521.0,102111.0,2521.0,30111.0,0.6,16.0
12,12,12.0,13363.34444,160360.13328,,,,,608.0,7296.0,1884,22608,815.0,9782.0,3307.0,110298.0,3307.0,38298.0,,,,,452.0,6237.0,1401.0,19326.0,606.0,8362.0,2459.0,104570.0,2459.0,32570.0,0.6,16.6
13,13,13.0,13363.34444,173723.47772000002,,,,,608.0,7904.0,1884,24492,815.0,10597.0,3307.0,113605.0,3307.0,41605.0,,,,,441.0,6678.0,1367.0,20692.0,591.0,8953.0,2399.0,106969.0,2399.0,34969.0,0.6,17.1
post-use,13,14.3,0.0,173723.47772000002,0,72000,0.0,-1389.0,0.0,7904.0,0,24492,0.0,10597.0,0.0,113605.0,0.0,41605.0,0,72000,0.0,-1355.0,0.0,6678.0,0.0,20692.0,0.0,8953.0,0.0,106969.0,0.0,34969.0,0.0,17.1
