period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,742.0,742.0,1884.0,1884.0,704.0,704.0,-4170.0,57278.0,-4170.0,-4170.0,,,-7143.0,-7143.0,707.0,707.0,1794.0,1794.0,670.0,670.0,-3972.0,57476.0,-3972.0,-3972.0,0.8,10.7
2,2.0,2.0,11533.46302,23066.92604,,,,,742.0,1484.0,1884.0,3768.0,704.0,1407.0,3330.0,60607.0,3330.0,-841.0,,,,,673.0,1380.0,1709.0,3503.0,638.0,1308.0,3020.0,60496.0,3020.0,-952.0,0.8,11.5
3,3.0,3.0,11533.46302,34600.38906,,,,,742.0,2227.0,1884.0,5652.0,704.0,2111.0,3330.0,63937.0,3330.0,2489.0,,,,,641.0,2021.0,1627.0,5131.0,608.0,1916.0,2876.0,63373.0,2876.0,1925.0,0.8,12.4
4,4.0,4.0,11533.46302,46133.85208,,,,,742.0,2969.0,1884.0,7536.0,704.0,2814.0,3330.0,67267.0,3330.0,5819.0,,,,,611.0,2632.0,1550.0,6681.0,579.0,2495.0,2739.0,66112.0,2739.0,4664.0,0.8,13.2
5,5.0,5.0,11533.46302,57667.31509999999,,,,,742.0,3711.0,1884.0,9420.0,704.0,3518.0,3330.0,70597.0,3330.0,9149.0,,,,,582.0,3213.0,1476.0,8157.0,551.0,3046.0,2609.0,68721.0,2609.0,7273.0,0.8,14.0
6,6.0,6.0,11533.46302,69200.77811999999,,,,,742.0,4453.0,1884.0,11304.0,704.0,4221.0,3330.0,73926.0,3330.0,12478.0,,,,,554.0,3767.0,1406.0,9563.0,525.0,3571.0,2485.0,71206.0,2485.0,9758.0,0.8,14.9
7,7.0,7.0,11533.46302,80734.24113999998,,,,,742.0,5195.0,1884.0,13188.0,704.0,4925.0,3330.0,77256.0,3330.0,15808.0,,,,,527.0,4294.0,1339.0,10902.0,500.0,4071.0,2366.0,73572.0,2366.0,12124.0,0.8,15.7
8,8.0,8.0,11533.46302,92267.70415999998,,,,,742.0,5937.0,1884.0,15072.0,704.0,5628.0,3330.0,80586.0,3330.0,19138.0,,,,,502.0,4797.0,1275.0,12177.0,476.0,4547.0,2254.0,75826.0,2254.0,14378.0,0.8,16.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,668.0,6605.0,1696.0,16768.0,633.0,6262.0,2997.0,83582.0,2997.0,22134.0,,,,,433.0,5229.0,1098.0,13275.0,410.0,4957.0,1941.0,77767.0,1941.0,16319.0,0.8,17.3
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,61448,0,-7500,0.0,6605.0,0.0,16768.0,0.0,6262.0,0.0,83582.0,0.0,22134.0,0,61448,0.0,-7143.0,0.0,5229.0,0.0,13275.0,0.0,4957.0,0.0,77767.0,0.0,16319.0,0.0,17.3
