period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,437.0,437.0,1884.0,1884.0,706.0,706.0,-4473.0,24527.0,,,-7317.0,-7317.0,426.0,426.0,1838.0,1838.0,689.0,689.0,-4364.0,24636.0,1.3,11.2
2,2.0,2.0,11576.0,23152.0,,,,,437.0,873.0,1884.0,3768.0,706.0,1412.0,3027.0,27554.0,,,,,416.0,842.0,1793.0,3631.0,672.0,1361.0,2881.0,27517.0,1.3,12.5
3,3.0,3.0,11576.0,34728.0,,,,,437.0,1310.0,1884.0,5652.0,706.0,2118.0,3027.0,30580.0,,,,,405.0,1247.0,1749.0,5381.0,656.0,2017.0,2811.0,30328.0,1.3,13.8
4,4.0,4.0,11576.0,46304.0,,,,,437.0,1747.0,1884.0,7536.0,706.0,2825.0,3027.0,33607.0,,,,,396.0,1643.0,1707.0,7088.0,640.0,2656.0,2742.0,33070.0,1.3,15.2
5,5.0,5.0,11576.0,57880.0,,,,,437.0,2183.0,1884.0,9420.0,706.0,3531.0,3027.0,36634.0,,,,,386.0,2029.0,1665.0,8753.0,624.0,3281.0,2675.0,35745.0,1.3,16.5
6,6.0,6.0,11576.0,69456.0,,,,,437.0,2620.0,1884.0,11304.0,706.0,4237.0,3027.0,39661.0,,,,,377.0,2405.0,1625.0,10377.0,609.0,3889.0,2610.0,38355.0,1.3,17.8
7,7.0,7.0,11576.0,81032.0,,,,,437.0,3057.0,1884.0,13188.0,706.0,4943.0,3027.0,42688.0,,,,,367.0,2773.0,1585.0,11962.0,594.0,4484.0,2546.0,40901.0,1.3,19.2
8,8.0,8.0,11576.0,92608.0,,,,,437.0,3493.0,1884.0,15072.0,706.0,5649.0,3027.0,45714.0,,,,,358.0,3131.0,1546.0,13509.0,580.0,5063.0,2484.0,43386.0,1.3,20.5
9,9.0,9.0,11576.0,104184.0,,,,,437.0,3930.0,1884.0,16956.0,706.0,6355.0,3027.0,48741.0,,,,,350.0,3481.0,1509.0,15017.0,565.0,5629.0,2424.0,45809.0,1.3,21.8
10,10.0,10.0,11576.0,115760.0,,,,,437.0,4367.0,1884.0,18840.0,706.0,7061.0,3027.0,51768.0,,,,,341.0,3822.0,1472.0,16489.0,552.0,6180.0,2365.0,48174.0,1.3,23.2
11,11.0,11.0,11576.0,127336.0,,,,,437.0,4803.0,1884.0,20724.0,706.0,7767.0,3027.0,54795.0,,,,,333.0,4155.0,1436.0,17925.0,538.0,6718.0,2307.0,50481.0,1.3,24.5
12,12.0,12.0,11576.0,138912.0,,,,,437.0,5240.0,1884.0,22608.0,706.0,8474.0,3027.0,57822.0,,,,,325.0,4479.0,1401.0,19326.0,525.0,7243.0,2251.0,52731.0,1.3,25.9
13,13.0,13.0,11576.0,150488.0,,,,,437.0,5677.0,1884.0,24492.0,706.0,9180.0,3027.0,60848.0,,,,,317.0,4796.0,1367.0,20692.0,512.0,7756.0,2196.0,54927.0,1.3,27.2
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,61.0,5738.0,264.0,24756.0,99.0,9279.0,424.0,61272.0,,,,,44.0,4840.0,191.0,20883.0,71.0,7827.0,306.0,55233.0,0.2,27.4
post-use,13.14,14.454000000000002,0.0,152108.64,0,29000,0,-7500,0.0,5738.0,0.0,24756.0,0.0,9279.0,0.0,61272.0,0,29000,0.0,-7317.0,0.0,4840.0,0.0,20883.0,0.0,7827.0,0.0,55233.0,0.0,27.4
