period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1977.0,1977.0,1788.0,1788.0,1180.0,1180.0,4945.0,78865.0,,,,,1929.0,1929.0,1744.0,1744.0,1152.0,1152.0,4825.0,78745.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1977.0,3954.0,1788.0,3576.0,1180.0,2361.0,4945.0,83810.0,,,,,1882.0,3810.0,1702.0,3446.0,1124.0,2275.0,4707.0,83451.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1977.0,5930.0,1788.0,5364.0,1180.0,3541.0,4945.0,88756.0,,,,,1836.0,5646.0,1660.0,5107.0,1096.0,3371.0,4592.0,88044.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1977.0,7907.0,1788.0,7152.0,1180.0,4722.0,4945.0,93701.0,,,,,1791.0,7437.0,1620.0,6726.0,1069.0,4441.0,4480.0,92524.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1977.0,9884.0,1788.0,8940.0,1180.0,5902.0,4945.0,98646.0,,,,,1747.0,9184.0,1580.0,8307.0,1043.0,5484.0,4371.0,96895.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1977.0,11861.0,1788.0,10728.0,1180.0,7082.0,4945.0,103591.0,,,,,1705.0,10889.0,1542.0,9849.0,1018.0,6502.0,4264.0,101159.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1977.0,13838.0,1788.0,12516.0,1180.0,8263.0,4945.0,108536.0,,,,,1663.0,12552.0,1504.0,11353.0,993.0,7495.0,4160.0,105319.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1977.0,15814.0,1788.0,14304.0,1180.0,9443.0,4945.0,113482.0,,,,,1622.0,14174.0,1467.0,12820.0,969.0,8464.0,4059.0,109378.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1977.0,17791.0,1788.0,16092.0,1180.0,10623.0,4945.0,118427.0,,,,,1583.0,15757.0,1432.0,14252.0,945.0,9409.0,3960.0,113337.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1977.0,19768.0,1788.0,17880.0,1180.0,11804.0,4945.0,123372.0,,,,,1544.0,17301.0,1397.0,15649.0,922.0,10331.0,3863.0,117201.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1977.0,21745.0,1788.0,19668.0,1180.0,12984.0,4945.0,128317.0,,,,,1507.0,18808.0,1363.0,17011.0,900.0,11230.0,3769.0,120970.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1977.0,23722.0,1788.0,21456.0,1180.0,14165.0,4945.0,133262.0,,,,,1470.0,20278.0,1329.0,18341.0,878.0,12108.0,3677.0,124647.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1977.0,25699.0,1788.0,23244.0,1180.0,15345.0,4945.0,138208.0,,,,,1434.0,21712.0,1297.0,19638.0,856.0,12964.0,3587.0,128234.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1977.0,27675.0,1788.0,25032.0,1180.0,16525.0,4945.0,143153.0,,,,,1399.0,23111.0,1265.0,20903.0,835.0,13800.0,3500.0,131734.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1977.0,29652.0,1788.0,26820.0,1180.0,17706.0,4945.0,148098.0,,,,,1365.0,24476.0,1235.0,22138.0,815.0,14615.0,3414.0,135148.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,791.0,30443.0,715.0,27535.0,472.0,18178.0,1978.0,150076.0,,,,,541.0,25016.0,489.0,22627.0,323.0,14938.0,1352.0,136501.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,30443.0,0.0,27535.0,0.0,18178.0,0.0,150076.0,0,73920,0,0,0.0,25016.0,0.0,22627.0,0.0,14938.0,0.0,136501.0,0.0,72.0
