period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,398.0,398.0,1884.0,1884.0,704.0,704.0,-4514.0,56934.0,-4514.0,-4514.0,,,-7317.0,-7317.0,389.0,389.0,1838.0,1838.0,686.0,686.0,-4404.0,57044.0,-4404.0,-4404.0,0.4,10.2
2,2.0,2.0,11533.46302,23066.92604,,,,,398.0,797.0,1884.0,3768.0,704.0,1407.0,2986.0,59920.0,2986.0,-1528.0,,,,,379.0,768.0,1793.0,3631.0,670.0,1356.0,2842.0,59886.0,2842.0,-1562.0,0.4,10.6
3,3.0,3.0,11533.46302,34600.38906,,,,,398.0,1195.0,1884.0,5652.0,704.0,2111.0,2986.0,62906.0,2986.0,1458.0,,,,,370.0,1138.0,1749.0,5381.0,653.0,2009.0,2773.0,62659.0,2773.0,1211.0,0.4,10.9
4,4.0,4.0,11533.46302,46133.85208,,,,,398.0,1594.0,1884.0,7536.0,704.0,2814.0,2986.0,65892.0,2986.0,4444.0,,,,,361.0,1499.0,1707.0,7088.0,637.0,2647.0,2705.0,65364.0,2705.0,3916.0,0.4,11.3
5,5.0,5.0,11533.46302,57667.31509999999,,,,,398.0,1992.0,1884.0,9420.0,704.0,3518.0,2986.0,68878.0,2986.0,7430.0,,,,,352.0,1851.0,1665.0,8753.0,622.0,3269.0,2639.0,68004.0,2639.0,6556.0,0.4,11.7
6,6.0,6.0,11533.46302,69200.77811999999,,,,,398.0,2391.0,1884.0,11304.0,704.0,4221.0,2986.0,71864.0,2986.0,10416.0,,,,,344.0,2195.0,1625.0,10377.0,607.0,3875.0,2575.0,70578.0,2575.0,9130.0,0.4,12.0
7,7.0,7.0,11533.46302,80734.24113999998,,,,,398.0,2789.0,1884.0,13188.0,704.0,4925.0,2986.0,74850.0,2986.0,13402.0,,,,,335.0,2530.0,1585.0,11962.0,592.0,4467.0,2512.0,73090.0,2512.0,11642.0,0.4,12.4
8,8.0,8.0,11533.46302,92267.70415999998,,,,,398.0,3188.0,1884.0,15072.0,704.0,5628.0,2986.0,77836.0,2986.0,16388.0,,,,,327.0,2857.0,1546.0,13509.0,577.0,5044.0,2451.0,75541.0,2451.0,14093.0,0.4,12.8
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,359.0,3547.0,1696.0,16768.0,633.0,6262.0,2687.0,80524.0,2687.0,19076.0,,,,,288.0,3145.0,1361.0,14870.0,508.0,5553.0,2157.0,77698.0,2157.0,16250.0,0.3,13.1
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,61448,0,-7500,0.0,3547.0,0.0,16768.0,0.0,6262.0,0.0,80524.0,0.0,19076.0,0,61448,0.0,-7317.0,0.0,3145.0,0.0,14870.0,0.0,5553.0,0.0,77698.0,0.0,16250.0,0.0,13.1
