period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,14350.869023,14350.869023,,,-4153,-4153,1357.0,1357.0,1884,1884,875.0,875.0,-37.0,59963.0,-37.0,-37.0,,,-3955.0,-3955.0,1292.0,1292.0,1794.0,1794.0,834.0,834.0,-35.0,59965.0,-35.0,-35.0,1.7,11.5
2,2.0,2.0,14350.869023,28701.738046,,,,,1357.0,2714.0,1884,3768,875.0,1751.0,4116.0,64080.0,4116.0,4080.0,,,,,1231.0,2523.0,1709.0,3503.0,794.0,1628.0,3734.0,63699.0,3734.0,3699.0,1.7,13.1
3,3.0,3.0,14350.869023,43052.607069,,,,,1357.0,4071.0,1884,5652,875.0,2626.0,4116.0,68196.0,4116.0,8196.0,,,,,1172.0,3695.0,1627.0,5131.0,756.0,2384.0,3556.0,67255.0,3556.0,7255.0,1.7,14.8
4,4.0,4.0,14350.869023,57403.476092,,,,,1357.0,5428.0,1884,7536,875.0,3502.0,4116.0,72313.0,4116.0,12313.0,,,,,1116.0,4812.0,1550.0,6681.0,720.0,3104.0,3387.0,70641.0,3387.0,10641.0,1.7,16.5
5,5.0,5.0,14350.869023,71754.345115,,,,,1357.0,6785.0,1884,9420,875.0,4377.0,4116.0,76429.0,4116.0,16429.0,,,,,1063.0,5875.0,1476.0,8157.0,686.0,3790.0,3225.0,73867.0,3225.0,13867.0,1.7,18.1
6,6.0,6.0,14350.869023,86105.21413800001,,,,,1357.0,8142.0,1884,11304,875.0,5252.0,4116.0,80546.0,4116.0,20546.0,,,,,1013.0,6888.0,1406.0,9563.0,653.0,4443.0,3072.0,76938.0,3072.0,16938.0,1.7,19.8
7,7.0,7.0,14350.869023,100456.08316100002,,,,,1357.0,9499.0,1884,13188,875.0,6128.0,4116.0,84662.0,4116.0,24662.0,,,,,964.0,7852.0,1339.0,10902.0,622.0,5065.0,2925.0,79864.0,2925.0,19864.0,1.7,21.4
8,8.0,8.0,14350.869023,114806.95218400002,,,,,1357.0,10856.0,1884,15072,875.0,7003.0,4116.0,88778.0,4116.0,28778.0,,,,,918.0,8771.0,1275.0,12177.0,593.0,5658.0,2786.0,82650.0,2786.0,22650.0,1.7,23.1
9,9.0,9.0,14350.869023,129157.82120700003,,,,,1357.0,12213.0,1884,16956,875.0,7879.0,4116.0,92895.0,4116.0,32895.0,,,,,875.0,9645.0,1214.0,13391.0,564.0,6222.0,2653.0,85304.0,2653.0,25304.0,1.7,24.7
10,10.0,10.0,14350.869023,143508.69023000004,,,,,1357.0,13570.0,1884,18840,875.0,8754.0,4116.0,97011.0,4116.0,37011.0,,,,,833.0,10479.0,1157.0,14548.0,537.0,6760.0,2527.0,87831.0,2527.0,27831.0,1.7,26.4
11,11.0,11.0,14350.869023,157859.55925300004,,,,,1357.0,14927.0,1884,20724,875.0,9629.0,4116.0,101128.0,4116.0,41128.0,,,,,793.0,11272.0,1102.0,15649.0,512.0,7271.0,2407.0,90237.0,2407.0,30237.0,1.7,28.1
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,679.0,15606.0,942,21666,438.0,10067.0,2058.0,103186.0,2058.0,43186.0,,,,,387.0,11659.0,537.0,16187.0,250.0,7521.0,1174.0,91412.0,1174.0,31412.0,0.8,28.9
post-use,11.5,12.65,0.0,165034.99376450005,0,60000,0,-4153,0.0,15606.0,0,21666,0.0,10067.0,0.0,103186.0,0.0,43186.0,0,60000,0.0,-3955.0,0.0,11659.0,0.0,16187.0,0.0,7521.0,0.0,91412.0,0.0,31412.0,0.0,28.9
