period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1420.0,1420.0,1788.0,1788.0,1180.0,1180.0,4388.0,78308.0,,,,,1385.0,1385.0,1744.0,1744.0,1152.0,1152.0,4281.0,78201.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1420.0,2839.0,1788.0,3576.0,1180.0,2361.0,4388.0,82696.0,,,,,1351.0,2736.0,1702.0,3446.0,1124.0,2275.0,4177.0,82378.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1420.0,4259.0,1788.0,5364.0,1180.0,3541.0,4388.0,87084.0,,,,,1318.0,4055.0,1660.0,5107.0,1096.0,3371.0,4075.0,86452.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1420.0,5679.0,1788.0,7152.0,1180.0,4722.0,4388.0,91472.0,,,,,1286.0,5341.0,1620.0,6726.0,1069.0,4441.0,3975.0,90428.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1420.0,7098.0,1788.0,8940.0,1180.0,5902.0,4388.0,95860.0,,,,,1255.0,6595.0,1580.0,8307.0,1043.0,5484.0,3878.0,94306.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1420.0,8518.0,1788.0,10728.0,1180.0,7082.0,4388.0,100248.0,,,,,1224.0,7820.0,1542.0,9849.0,1018.0,6502.0,3784.0,98090.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1420.0,9938.0,1788.0,12516.0,1180.0,8263.0,4388.0,104636.0,,,,,1194.0,9014.0,1504.0,11353.0,993.0,7495.0,3692.0,101781.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1420.0,11357.0,1788.0,14304.0,1180.0,9443.0,4388.0,109024.0,,,,,1165.0,10179.0,1467.0,12820.0,969.0,8464.0,3601.0,105383.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1420.0,12777.0,1788.0,16092.0,1180.0,10623.0,4388.0,113412.0,,,,,1137.0,11316.0,1432.0,14252.0,945.0,9409.0,3514.0,108897.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1420.0,14197.0,1788.0,17880.0,1180.0,11804.0,4388.0,117800.0,,,,,1109.0,12425.0,1397.0,15649.0,922.0,10331.0,3428.0,112324.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1420.0,15616.0,1788.0,19668.0,1180.0,12984.0,4388.0,122189.0,,,,,1082.0,13507.0,1363.0,17011.0,900.0,11230.0,3344.0,115669.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1420.0,17036.0,1788.0,21456.0,1180.0,14165.0,4388.0,126577.0,,,,,1056.0,14563.0,1329.0,18341.0,878.0,12108.0,3263.0,118932.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1420.0,18456.0,1788.0,23244.0,1180.0,15345.0,4388.0,130965.0,,,,,1030.0,15592.0,1297.0,19638.0,856.0,12964.0,3183.0,122115.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1420.0,19875.0,1788.0,25032.0,1180.0,16525.0,4388.0,135353.0,,,,,1005.0,16597.0,1265.0,20903.0,835.0,13800.0,3106.0,125220.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1420.0,21295.0,1788.0,26820.0,1180.0,17706.0,4388.0,139741.0,,,,,980.0,17577.0,1235.0,22138.0,815.0,14615.0,3030.0,128250.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,568.0,21863.0,715.0,27535.0,472.0,18178.0,1755.0,141496.0,,,,,388.0,17966.0,489.0,22627.0,323.0,14938.0,1200.0,129450.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,21863.0,0.0,27535.0,0.0,18178.0,0.0,141496.0,0,73920,0,0,0.0,17966.0,0.0,22627.0,0.0,14938.0,0.0,129450.0,0.0,72.0
