period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,753.0,753.0,1884.0,1884.0,706.0,706.0,-4157.0,55843.0,,,-7317.0,-7317.0,734.0,734.0,1838.0,1838.0,689.0,689.0,-4056.0,55944.0,0.9,10.7
2,2.0,2.0,11576.0,23152.0,,,,,753.0,1505.0,1884.0,3768.0,706.0,1412.0,3343.0,59185.0,,,,,716.0,1450.0,1793.0,3631.0,672.0,1361.0,3182.0,59126.0,0.9,11.7
3,3.0,3.0,11576.0,34728.0,,,,,753.0,2258.0,1884.0,5652.0,706.0,2118.0,3343.0,62528.0,,,,,699.0,2149.0,1749.0,5381.0,656.0,2017.0,3104.0,62230.0,0.9,12.6
4,4.0,4.0,11576.0,46304.0,,,,,753.0,3010.0,1884.0,7536.0,706.0,2825.0,3343.0,65871.0,,,,,682.0,2831.0,1707.0,7088.0,640.0,2656.0,3028.0,65258.0,0.9,13.5
5,5.0,5.0,11576.0,57880.0,,,,,753.0,3763.0,1884.0,9420.0,706.0,3531.0,3343.0,69213.0,,,,,665.0,3496.0,1665.0,8753.0,624.0,3281.0,2954.0,68212.0,0.9,14.4
6,6.0,6.0,11576.0,69456.0,,,,,753.0,4515.0,1884.0,11304.0,706.0,4237.0,3343.0,72556.0,,,,,649.0,4145.0,1625.0,10377.0,609.0,3889.0,2882.0,71095.0,0.9,15.3
7,7.0,7.0,11576.0,81032.0,,,,,753.0,5268.0,1884.0,13188.0,706.0,4943.0,3343.0,75899.0,,,,,633.0,4778.0,1585.0,11962.0,594.0,4484.0,2812.0,73907.0,0.9,16.3
8,8.0,8.0,11576.0,92608.0,,,,,753.0,6020.0,1884.0,15072.0,706.0,5649.0,3343.0,79242.0,,,,,618.0,5396.0,1546.0,13509.0,580.0,5063.0,2744.0,76650.0,0.9,17.2
9,9.0,9.0,11576.0,104184.0,,,,,753.0,6773.0,1884.0,16956.0,706.0,6355.0,3343.0,82584.0,,,,,603.0,5999.0,1509.0,15017.0,565.0,5629.0,2677.0,79327.0,0.9,18.1
10,10.0,10.0,11576.0,115760.0,,,,,753.0,7526.0,1884.0,18840.0,706.0,7061.0,3343.0,85927.0,,,,,588.0,6586.0,1472.0,16489.0,552.0,6180.0,2611.0,81938.0,0.9,19.0
11,11.0,11.0,11576.0,127336.0,,,,,753.0,8278.0,1884.0,20724.0,706.0,7767.0,3343.0,89270.0,,,,,574.0,7160.0,1436.0,17925.0,538.0,6718.0,2548.0,84486.0,0.9,19.9
12,12.0,12.0,11576.0,138912.0,,,,,753.0,9031.0,1884.0,22608.0,706.0,8474.0,3343.0,92612.0,,,,,560.0,7720.0,1401.0,19326.0,525.0,7243.0,2485.0,86971.0,0.9,20.9
13,13.0,13.0,11576.0,150488.0,,,,,753.0,9783.0,1884.0,24492.0,706.0,9180.0,3343.0,95955.0,,,,,546.0,8265.0,1367.0,20692.0,512.0,7756.0,2425.0,89396.0,0.9,21.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,105.0,9889.0,264.0,24756.0,99.0,9279.0,468.0,96423.0,,,,,76.0,8342.0,191.0,20883.0,71.0,7827.0,338.0,89735.0,0.1,21.9
post-use,13.14,14.454000000000002,0.0,152108.64,0,60000,0,-7500,0.0,9889.0,0.0,24756.0,0.0,9279.0,0.0,96423.0,0,60000,0.0,-7317.0,0.0,8342.0,0.0,20883.0,0.0,7827.0,0.0,89735.0,0.0,21.9
