period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1727.0,1727.0,1788,1788,1350.0,1350.0,4865.0,47319.0,4865.0,4865.0,,,,,1645.0,1645.0,1703.0,1703.0,1285.0,1285.0,4633.0,47087.0,4633.0,4633.0,3.7,9.1
2,2,2.0,13363.34444,26726.68888,,,,,1727.0,3454.0,1788,3576,1350.0,2699.0,4865.0,52184.0,4865.0,9729.0,,,,,1566.0,3211.0,1622.0,3325.0,1224.0,2510.0,4412.0,51500.0,4412.0,9045.0,3.7,12.8
3,3,3.0,13363.34444,40090.03332,,,,,1727.0,5181.0,1788,5364,1350.0,4049.0,4865.0,57048.0,4865.0,14594.0,,,,,1492.0,4703.0,1545.0,4869.0,1166.0,3676.0,4202.0,55702.0,4202.0,13247.0,3.7,16.5
4,4,4.0,13363.34444,53453.37776,,,,,1727.0,6907.0,1788,7152,1350.0,5399.0,4865.0,61913.0,4865.0,19458.0,,,,,1421.0,6123.0,1471.0,6340.0,1110.0,4786.0,4002.0,59704.0,4002.0,17249.0,3.7,20.2
5,5,5.0,13363.34444,66816.7222,,,,,1727.0,8634.0,1788,8940,1350.0,6748.0,4865.0,66777.0,4865.0,24323.0,,,,,1353.0,7476.0,1401.0,7741.0,1058.0,5843.0,3812.0,63515.0,3812.0,21061.0,3.7,23.8
6,6,6.0,13363.34444,80180.06664,,,,,1727.0,10361.0,1788,10728,1350.0,8098.0,4865.0,71642.0,4865.0,29187.0,,,,,1289.0,8765.0,1334.0,9075.0,1007.0,6851.0,3630.0,67146.0,3630.0,24691.0,3.7,27.5
7,7,7.0,13363.34444,93543.41108,,,,,1727.0,12088.0,1788,12516,1350.0,9448.0,4865.0,76506.0,4865.0,34052.0,,,,,1227.0,9992.0,1271.0,10346.0,959.0,7810.0,3457.0,70603.0,3457.0,28148.0,3.7,31.2
8,8,8.0,13363.34444,106906.75552,,,,,1727.0,13815.0,1788,14304,1350.0,10798.0,4865.0,81371.0,4865.0,38916.0,,,,,1169.0,11161.0,1210.0,11556.0,914.0,8723.0,3293.0,73895.0,3293.0,31441.0,3.7,34.8
9,9,9.0,13363.34444,120270.09996,,,,,1727.0,15542.0,1788,16092,1350.0,12147.0,4865.0,86236.0,4865.0,43781.0,,,,,1113.0,12274.0,1153.0,12709.0,870.0,9593.0,3136.0,77031.0,3136.0,34576.0,3.7,38.5
10,10,10.0,13363.34444,133633.4444,,,,,1727.0,17269.0,1788,17880,1350.0,13497.0,4865.0,91100.0,4865.0,48646.0,,,,,1060.0,13334.0,1098.0,13806.0,829.0,10422.0,2986.0,80017.0,2986.0,37563.0,3.7,42.2
11,11,11.0,13363.34444,146996.78884,,,,,1727.0,18995.0,1788,19668,1350.0,14847.0,4865.0,95965.0,4865.0,53510.0,,,,,1010.0,14344.0,1045.0,14852.0,789.0,11211.0,2844.0,82862.0,2844.0,40407.0,3.7,45.9
12,12,12.0,13363.34444,160360.13328,,,,,1727.0,20722.0,1788,21456,1350.0,16196.0,4865.0,100829.0,4865.0,58375.0,,,,,962.0,15306.0,996.0,15847.0,752.0,11963.0,2709.0,85570.0,2709.0,43116.0,3.7,49.5
13,13,13.0,13363.34444,173723.47772000002,,,,,1727.0,22449.0,1788,23244,1350.0,17546.0,4865.0,105694.0,4865.0,63239.0,,,,,916.0,16221.0,948.0,16796.0,716.0,12678.0,2580.0,88150.0,2580.0,45696.0,3.7,53.2
post-use,13,14.3,0.0,173723.47772000002,0.0,42454.0,0,0,0.0,22449.0,0,23244,0.0,17546.0,0.0,105694.0,0.0,63239.0,0.0,42454.0,0,0,0.0,16221.0,0.0,16796.0,0.0,12678.0,0.0,88150.0,0.0,45696.0,0.0,53.2
