period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2473.0,2473.0,1788.0,1788.0,1180.0,1180.0,5441.0,69648.0,,,,,2413.0,2413.0,1744.0,1744.0,1152.0,1152.0,5309.0,69516.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,2473.0,4946.0,1788.0,3576.0,1180.0,2361.0,5441.0,75090.0,,,,,2354.0,4767.0,1702.0,3446.0,1124.0,2275.0,5179.0,74695.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,2473.0,7419.0,1788.0,5364.0,1180.0,3541.0,5441.0,80531.0,,,,,2296.0,7063.0,1660.0,5107.0,1096.0,3371.0,5053.0,79748.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,2473.0,9892.0,1788.0,7152.0,1180.0,4722.0,5441.0,85973.0,,,,,2240.0,9303.0,1620.0,6726.0,1069.0,4441.0,4930.0,84677.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,2473.0,12365.0,1788.0,8940.0,1180.0,5902.0,5441.0,91414.0,,,,,2186.0,11489.0,1580.0,8307.0,1043.0,5484.0,4809.0,89487.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,2473.0,14838.0,1788.0,10728.0,1180.0,7082.0,5441.0,96855.0,,,,,2132.0,13622.0,1542.0,9849.0,1018.0,6502.0,4692.0,94179.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,2473.0,17311.0,1788.0,12516.0,1180.0,8263.0,5441.0,102297.0,,,,,2080.0,15702.0,1504.0,11353.0,993.0,7495.0,4578.0,98756.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,2473.0,19784.0,1788.0,14304.0,1180.0,9443.0,5441.0,107738.0,,,,,2030.0,17732.0,1467.0,12820.0,969.0,8464.0,4466.0,103222.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,2473.0,22257.0,1788.0,16092.0,1180.0,10623.0,5441.0,113179.0,,,,,1980.0,19712.0,1432.0,14252.0,945.0,9409.0,4357.0,107580.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,2473.0,24730.0,1788.0,17880.0,1180.0,11804.0,5441.0,118621.0,,,,,1932.0,21644.0,1397.0,15649.0,922.0,10331.0,4251.0,111830.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,2473.0,27203.0,1788.0,19668.0,1180.0,12984.0,5441.0,124062.0,,,,,1885.0,23529.0,1363.0,17011.0,900.0,11230.0,4147.0,115977.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,2473.0,29676.0,1788.0,21456.0,1180.0,14165.0,5441.0,129504.0,,,,,1839.0,25367.0,1329.0,18341.0,878.0,12108.0,4046.0,120023.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,2473.0,32149.0,1788.0,23244.0,1180.0,15345.0,5441.0,134945.0,,,,,1794.0,27161.0,1297.0,19638.0,856.0,12964.0,3947.0,123971.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,2473.0,34622.0,1788.0,25032.0,1180.0,16525.0,5441.0,140386.0,,,,,1750.0,28912.0,1265.0,20903.0,835.0,13800.0,3851.0,127822.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,2473.0,37095.0,1788.0,26820.0,1180.0,17706.0,5441.0,145828.0,,,,,1708.0,30619.0,1235.0,22138.0,815.0,14615.0,3757.0,131579.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,989.0,38084.0,715.0,27535.0,472.0,18178.0,2177.0,148004.0,,,,,676.0,31295.0,489.0,22627.0,323.0,14938.0,1488.0,133067.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,38084.0,0.0,27535.0,0.0,18178.0,0.0,148004.0,0,64207,0,0,0.0,31295.0,0.0,22627.0,0.0,14938.0,0.0,133067.0,0.0,88.5
