period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,1010.0,1010.0,1884.0,1884.0,713.0,713.0,-3893.0,68107.0,,,-7317.0,-7317.0,985.0,985.0,1838.0,1838.0,696.0,696.0,-3798.0,68202.0,1.3,11.2
2,2.0,2.0,11687.0,23374.0,,,,,1010.0,2019.0,1884.0,3768.0,713.0,1426.0,3607.0,71713.0,,,,,961.0,1946.0,1793.0,3631.0,679.0,1374.0,3433.0,71634.0,1.3,12.5
3,3.0,3.0,11687.0,35061.0,,,,,1010.0,3029.0,1884.0,5652.0,713.0,2139.0,3607.0,75320.0,,,,,938.0,2884.0,1749.0,5381.0,662.0,2036.0,3349.0,74983.0,1.3,13.8
4,4.0,4.0,11687.0,46748.0,,,,,1010.0,4039.0,1884.0,7536.0,713.0,2852.0,3607.0,78926.0,,,,,915.0,3798.0,1707.0,7088.0,646.0,2682.0,3267.0,78251.0,1.3,15.2
5,5.0,5.0,11687.0,58435.0,,,,,1010.0,5049.0,1884.0,9420.0,713.0,3565.0,3607.0,82533.0,,,,,892.0,4691.0,1665.0,8753.0,630.0,3312.0,3188.0,81439.0,1.3,16.5
6,6.0,6.0,11687.0,70122.0,,,,,1010.0,6058.0,1884.0,11304.0,713.0,4277.0,3607.0,86140.0,,,,,871.0,5562.0,1625.0,10377.0,615.0,3927.0,3110.0,84549.0,1.3,17.9
7,7.0,7.0,11687.0,81809.0,,,,,1010.0,7068.0,1884.0,13188.0,713.0,4990.0,3607.0,89746.0,,,,,849.0,6411.0,1585.0,11962.0,600.0,4527.0,3034.0,87583.0,1.3,19.2
8,8.0,8.0,11687.0,93496.0,,,,,1010.0,8078.0,1884.0,15072.0,713.0,5703.0,3607.0,93353.0,,,,,829.0,7240.0,1546.0,13509.0,585.0,5112.0,2960.0,90543.0,1.3,20.5
9,9.0,9.0,11687.0,105183.0,,,,,1010.0,9087.0,1884.0,16956.0,713.0,6416.0,3607.0,96959.0,,,,,808.0,8048.0,1509.0,15017.0,571.0,5682.0,2888.0,93431.0,1.3,21.9
10,10.0,10.0,11687.0,116870.0,,,,,1010.0,10097.0,1884.0,18840.0,713.0,7129.0,3607.0,100566.0,,,,,789.0,8837.0,1472.0,16489.0,557.0,6239.0,2817.0,96248.0,1.3,23.2
11,11.0,11.0,11687.0,128557.0,,,,,1010.0,11107.0,1884.0,20724.0,713.0,7842.0,3607.0,104173.0,,,,,770.0,9607.0,1436.0,17925.0,543.0,6783.0,2749.0,98997.0,1.3,24.6
12,12.0,12.0,11687.0,140244.0,,,,,1010.0,12116.0,1884.0,22608.0,713.0,8555.0,3607.0,107779.0,,,,,751.0,10357.0,1401.0,19326.0,530.0,7313.0,2682.0,101679.0,1.3,25.9
13,13.0,13.0,11687.0,151931.0,,,,,1010.0,13126.0,1884.0,24492.0,713.0,9268.0,3607.0,111386.0,,,,,732.0,11090.0,1367.0,20692.0,517.0,7830.0,2616.0,104295.0,1.3,27.2
14,14.0,14.0,11687.0,163618.0,,,,,1010.0,14136.0,1884.0,26376.0,713.0,9981.0,3607.0,114993.0,,,,,715.0,11804.0,1333.0,22026.0,505.0,8335.0,2552.0,106847.0,1.3,28.6
15,15.0,15.0,11687.0,175305.0,,,,,1010.0,15146.0,1884.0,28260.0,713.0,10694.0,3607.0,118599.0,,,,,697.0,12501.0,1301.0,23327.0,492.0,8827.0,2490.0,109338.0,1.3,29.9
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,404.0,15549.0,754.0,29014.0,285.0,10979.0,1443.0,120042.0,,,,,276.0,12778.0,515.0,23842.0,195.0,9022.0,986.0,110324.0,0.5,30.5
post-use,15.4,16.94,0.0,179979.80000000002,0,72000,0,-7500,0.0,15549.0,0.0,29014.0,0.0,10979.0,0.0,120042.0,0,72000,0.0,-7317.0,0.0,12778.0,0.0,23842.0,0.0,9022.0,0.0,110324.0,0.0,30.5
