period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1843.0,1843.0,1788.0,1788.0,1165.0,1165.0,4796.0,69003.0,4796.0,4796.0,,,,,1755.0,1755.0,1703.0,1703.0,1109.0,1109.0,4568.0,68775.0,4568.0,4568.0,5.3,10.8
2,2.0,2.0,11533.46302,23066.92604,,,,,1843.0,3686.0,1788.0,3576.0,1165.0,2330.0,4796.0,73799.0,4796.0,9592.0,,,,,1672.0,3427.0,1622.0,3325.0,1057.0,2166.0,4350.0,73125.0,4350.0,8918.0,5.3,16.1
3,3.0,3.0,11533.46302,34600.38906,,,,,1843.0,5529.0,1788.0,5364.0,1165.0,3495.0,4796.0,78595.0,4796.0,14388.0,,,,,1592.0,5019.0,1545.0,4869.0,1006.0,3172.0,4143.0,77267.0,4143.0,13060.0,5.3,21.4
4,4.0,4.0,11533.46302,46133.85208,,,,,1843.0,7372.0,1788.0,7152.0,1165.0,4660.0,4796.0,83391.0,4796.0,19184.0,,,,,1516.0,6535.0,1471.0,6340.0,958.0,4131.0,3946.0,81213.0,3946.0,17006.0,5.3,26.7
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1843.0,9215.0,1788.0,8940.0,1165.0,5824.0,4796.0,88186.0,4796.0,23979.0,,,,,1444.0,7979.0,1401.0,7741.0,913.0,5043.0,3758.0,84971.0,3758.0,20764.0,5.3,32.1
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1843.0,11058.0,1788.0,10728.0,1165.0,6989.0,4796.0,92982.0,4796.0,28775.0,,,,,1375.0,9355.0,1334.0,9075.0,869.0,5913.0,3579.0,88549.0,3579.0,24342.0,5.3,37.4
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1843.0,12901.0,1788.0,12516.0,1165.0,8154.0,4796.0,97778.0,4796.0,33571.0,,,,,1310.0,10664.0,1271.0,10346.0,828.0,6740.0,3408.0,91958.0,3408.0,27751.0,5.3,42.7
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1843.0,14744.0,1788.0,14304.0,1165.0,9319.0,4796.0,102574.0,4796.0,38367.0,,,,,1247.0,11912.0,1210.0,11556.0,788.0,7529.0,3246.0,95204.0,3246.0,30997.0,5.3,48.0
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1659.0,16403.0,1609.0,15913.0,1048.0,10367.0,4316.0,106890.0,4316.0,42683.0,,,,,1074.0,12986.0,1042.0,12599.0,679.0,8208.0,2796.0,98000.0,2796.0,33793.0,4.8,52.8
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,64207,0,0,0.0,16403.0,0.0,15913.0,0.0,10367.0,0.0,106890.0,0.0,42683.0,0,64207,0,0,0.0,12986.0,0.0,12599.0,0.0,8208.0,0.0,98000.0,0.0,33793.0,0.0,52.8
