period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.5,5.5
1,1.0,1.0,12954.19509,12954.19509,,,,,2710.0,2710.0,1788.0,1788.0,1308.0,1308.0,5807.0,70014.0,5807.0,5807.0,,,,,2581.0,2581.0,1703.0,1703.0,1246.0,1246.0,5530.0,69737.0,5530.0,5530.0,6.0,11.4
2,2.0,2.0,12954.19509,25908.39018,,,,,2710.0,5421.0,1788.0,3576.0,1308.0,2617.0,5807.0,75821.0,5807.0,11614.0,,,,,2458.0,5040.0,1622.0,3325.0,1187.0,2433.0,5267.0,75004.0,5267.0,10797.0,6.0,17.4
3,3.0,3.0,12954.19509,38862.585269999996,,,,,2710.0,8131.0,1788.0,5364.0,1308.0,3925.0,5807.0,81627.0,5807.0,17420.0,,,,,2341.0,7381.0,1545.0,4869.0,1130.0,3563.0,5016.0,80020.0,5016.0,15813.0,6.0,23.4
4,4.0,4.0,12954.19509,51816.78036,,,,,2710.0,10842.0,1788.0,7152.0,1308.0,5233.0,5807.0,87434.0,5807.0,23227.0,,,,,2230.0,9611.0,1471.0,6340.0,1076.0,4639.0,4777.0,84798.0,4777.0,20591.0,6.0,29.4
5,5.0,5.0,12954.19509,64770.97545,,,,,2710.0,13552.0,1788.0,8940.0,1308.0,6542.0,5807.0,93241.0,5807.0,29034.0,,,,,2124.0,11735.0,1401.0,7741.0,1025.0,5665.0,4550.0,89347.0,4550.0,25140.0,6.0,35.3
6,6.0,6.0,12954.19509,77725.17053999999,,,,,2710.0,16263.0,1788.0,10728.0,1308.0,7850.0,5807.0,99048.0,5807.0,34841.0,,,,,2023.0,13757.0,1334.0,9075.0,976.0,6641.0,4333.0,93681.0,4333.0,29474.0,6.0,41.3
7,7.0,7.0,12954.19509,90679.36562999999,,,,,2710.0,18973.0,1788.0,12516.0,1308.0,9159.0,5807.0,104855.0,5807.0,40648.0,,,,,1926.0,15684.0,1271.0,10346.0,930.0,7571.0,4127.0,97807.0,4127.0,33600.0,6.0,47.3
8,8.0,8.0,12954.19509,103633.56071999998,,,,,2710.0,21683.0,1788.0,14304.0,1308.0,10467.0,5807.0,110661.0,5807.0,46454.0,,,,,1835.0,17518.0,1210.0,11556.0,886.0,8456.0,3930.0,101738.0,3930.0,37531.0,6.0,53.3
9,9.0,9.0,12954.19509,116587.75580999997,,,,,2710.0,24394.0,1788.0,16092.0,1308.0,11775.0,5807.0,116468.0,5807.0,52261.0,,,,,1747.0,19265.0,1153.0,12709.0,843.0,9300.0,3743.0,105481.0,3743.0,41274.0,6.0,59.2
9.9,9.9,9.9,11658.775581000004,128246.53139099998,,,,,2439.0,26833.0,1609.0,17701.0,1178.0,12953.0,5226.0,121694.0,5226.0,57487.0,,,,,1505.0,20770.0,993.0,13702.0,726.0,10026.0,3224.0,108705.0,3224.0,44498.0,5.4,64.6
post-use,9.9,10.89,0.0,128246.53139099998,0,64207,0,0,0.0,26833.0,0.0,17701.0,0.0,12953.0,0.0,121694.0,0.0,57487.0,0,64207,0,0,0.0,20770.0,0.0,13702.0,0.0,10026.0,0.0,108705.0,0.0,44498.0,0.0,64.6
