period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2411.0,2411.0,1788.0,1788.0,1180.0,1180.0,5380.0,68124.0,,,,,2352.0,2352.0,1744.0,1744.0,1152.0,1152.0,5248.0,67993.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,2411.0,4823.0,1788.0,3576.0,1180.0,2361.0,5380.0,73504.0,,,,,2295.0,4648.0,1702.0,3446.0,1124.0,2275.0,5120.0,73113.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,2411.0,7234.0,1788.0,5364.0,1180.0,3541.0,5380.0,78883.0,,,,,2239.0,6887.0,1660.0,5107.0,1096.0,3371.0,4996.0,78109.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,2411.0,9645.0,1788.0,7152.0,1180.0,4722.0,5380.0,84263.0,,,,,2184.0,9071.0,1620.0,6726.0,1069.0,4441.0,4874.0,82982.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,2411.0,12056.0,1788.0,8940.0,1180.0,5902.0,5380.0,89643.0,,,,,2131.0,11202.0,1580.0,8307.0,1043.0,5484.0,4755.0,87737.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,2411.0,14468.0,1788.0,10728.0,1180.0,7082.0,5380.0,95022.0,,,,,2079.0,13282.0,1542.0,9849.0,1018.0,6502.0,4639.0,92376.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,2411.0,16879.0,1788.0,12516.0,1180.0,8263.0,5380.0,100402.0,,,,,2029.0,15310.0,1504.0,11353.0,993.0,7495.0,4526.0,96902.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,2411.0,19290.0,1788.0,14304.0,1180.0,9443.0,5380.0,105782.0,,,,,1979.0,17289.0,1467.0,12820.0,969.0,8464.0,4415.0,101317.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,2411.0,21701.0,1788.0,16092.0,1180.0,10623.0,5380.0,111161.0,,,,,1931.0,19220.0,1432.0,14252.0,945.0,9409.0,4308.0,105625.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,2411.0,24113.0,1788.0,17880.0,1180.0,11804.0,5380.0,116541.0,,,,,1884.0,21104.0,1397.0,15649.0,922.0,10331.0,4203.0,109827.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,2411.0,26524.0,1788.0,19668.0,1180.0,12984.0,5380.0,121921.0,,,,,1838.0,22941.0,1363.0,17011.0,900.0,11230.0,4100.0,113928.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,2411.0,28935.0,1788.0,21456.0,1180.0,14165.0,5380.0,127300.0,,,,,1793.0,24734.0,1329.0,18341.0,878.0,12108.0,4000.0,117928.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,2411.0,31347.0,1788.0,23244.0,1180.0,15345.0,5380.0,132680.0,,,,,1749.0,26483.0,1297.0,19638.0,856.0,12964.0,3903.0,121830.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,2411.0,33758.0,1788.0,25032.0,1180.0,16525.0,5380.0,138060.0,,,,,1707.0,28190.0,1265.0,20903.0,835.0,13800.0,3807.0,125638.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,2411.0,36169.0,1788.0,26820.0,1180.0,17706.0,5380.0,143439.0,,,,,1665.0,29855.0,1235.0,22138.0,815.0,14615.0,3714.0,129352.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,965.0,37134.0,715.0,27535.0,472.0,18178.0,2152.0,145591.0,,,,,659.0,30514.0,489.0,22627.0,323.0,14938.0,1471.0,130823.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,37134.0,0.0,27535.0,0.0,18178.0,0.0,145591.0,0.0,62744.0,0,0,0.0,30514.0,0.0,22627.0,0.0,14938.0,0.0,130823.0,0.0,76.3
