period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2255.0,2255.0,1788.0,1788.0,1180.0,1180.0,5223.0,69430.0,,,,,2200.0,2200.0,1744.0,1744.0,1152.0,1152.0,5096.0,69303.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,2255.0,4510.0,1788.0,3576.0,1180.0,2361.0,5223.0,74654.0,,,,,2146.0,4346.0,1702.0,3446.0,1124.0,2275.0,4972.0,74275.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,2255.0,6765.0,1788.0,5364.0,1180.0,3541.0,5223.0,79877.0,,,,,2094.0,6440.0,1660.0,5107.0,1096.0,3371.0,4850.0,79125.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,2255.0,9020.0,1788.0,7152.0,1180.0,4722.0,5223.0,85100.0,,,,,2043.0,8483.0,1620.0,6726.0,1069.0,4441.0,4732.0,83857.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,2255.0,11275.0,1788.0,8940.0,1180.0,5902.0,5223.0,90324.0,,,,,1993.0,10476.0,1580.0,8307.0,1043.0,5484.0,4617.0,88474.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,2255.0,13530.0,1788.0,10728.0,1180.0,7082.0,5223.0,95547.0,,,,,1944.0,12420.0,1542.0,9849.0,1018.0,6502.0,4504.0,92978.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,2255.0,15784.0,1788.0,12516.0,1180.0,8263.0,5223.0,100770.0,,,,,1897.0,14317.0,1504.0,11353.0,993.0,7495.0,4394.0,97372.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,2255.0,18039.0,1788.0,14304.0,1180.0,9443.0,5223.0,105993.0,,,,,1851.0,16168.0,1467.0,12820.0,969.0,8464.0,4287.0,101659.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,2255.0,20294.0,1788.0,16092.0,1180.0,10623.0,5223.0,111217.0,,,,,1806.0,17974.0,1432.0,14252.0,945.0,9409.0,4182.0,105841.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,2255.0,22549.0,1788.0,17880.0,1180.0,11804.0,5223.0,116440.0,,,,,1762.0,19735.0,1397.0,15649.0,922.0,10331.0,4080.0,109922.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,2255.0,24804.0,1788.0,19668.0,1180.0,12984.0,5223.0,121663.0,,,,,1719.0,21454.0,1363.0,17011.0,900.0,11230.0,3981.0,113903.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,2255.0,27059.0,1788.0,21456.0,1180.0,14165.0,5223.0,126887.0,,,,,1677.0,23130.0,1329.0,18341.0,878.0,12108.0,3884.0,117786.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,2255.0,29314.0,1788.0,23244.0,1180.0,15345.0,5223.0,132110.0,,,,,1636.0,24766.0,1297.0,19638.0,856.0,12964.0,3789.0,121576.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,2255.0,31569.0,1788.0,25032.0,1180.0,16525.0,5223.0,137333.0,,,,,1596.0,26362.0,1265.0,20903.0,835.0,13800.0,3697.0,125272.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,2255.0,33824.0,1788.0,26820.0,1180.0,17706.0,5223.0,142557.0,,,,,1557.0,27919.0,1235.0,22138.0,815.0,14615.0,3607.0,128879.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,902.0,34726.0,715.0,27535.0,472.0,18178.0,2089.0,144646.0,,,,,617.0,28536.0,489.0,22627.0,323.0,14938.0,1428.0,130307.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,34726.0,0.0,27535.0,0.0,18178.0,0.0,144646.0,0,64207,0,0,0.0,28536.0,0.0,22627.0,0.0,14938.0,0.0,130307.0,0.0,88.5
