period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,493.0,493.0,1884.0,1884.0,704.0,704.0,-4420.0,57028.0,-4420.0,-4420.0,,,-7317.0,-7317.0,480.0,480.0,1838.0,1838.0,686.0,686.0,-4312.0,57136.0,-4312.0,-4312.0,4.0,13.8
2,2.0,2.0,11533.46302,23066.92604,,,,,493.0,985.0,1884.0,3768.0,704.0,1407.0,3080.0,60108.0,3080.0,-1340.0,,,,,469.0,949.0,1793.0,3631.0,670.0,1356.0,2932.0,60067.0,2932.0,-1381.0,4.0,17.8
3,3.0,3.0,11533.46302,34600.38906,,,,,493.0,1478.0,1884.0,5652.0,704.0,2111.0,3080.0,63188.0,3080.0,1740.0,,,,,457.0,1407.0,1749.0,5381.0,653.0,2009.0,2860.0,62928.0,2860.0,1480.0,4.0,21.7
4,4.0,4.0,11533.46302,46133.85208,,,,,493.0,1970.0,1884.0,7536.0,704.0,2814.0,3080.0,66268.0,3080.0,4820.0,,,,,446.0,1853.0,1707.0,7088.0,637.0,2647.0,2790.0,65718.0,2790.0,4270.0,4.0,25.7
5,5.0,5.0,11533.46302,57667.31509999999,,,,,493.0,2463.0,1884.0,9420.0,704.0,3518.0,3080.0,69348.0,3080.0,7900.0,,,,,435.0,2288.0,1665.0,8753.0,622.0,3269.0,2722.0,68440.0,2722.0,6992.0,4.0,29.7
6,6.0,6.0,11533.46302,69200.77811999999,,,,,493.0,2955.0,1884.0,11304.0,704.0,4221.0,3080.0,72428.0,3080.0,10980.0,,,,,425.0,2713.0,1625.0,10377.0,607.0,3875.0,2656.0,71096.0,2656.0,9648.0,4.0,33.6
7,7.0,7.0,11533.46302,80734.24113999998,,,,,493.0,3448.0,1884.0,13188.0,704.0,4925.0,3080.0,75508.0,3080.0,14060.0,,,,,414.0,3127.0,1585.0,11962.0,592.0,4467.0,2591.0,73687.0,2591.0,12239.0,4.0,37.6
8,8.0,8.0,11533.46302,92267.70415999998,,,,,493.0,3940.0,1884.0,15072.0,704.0,5628.0,3080.0,78588.0,3080.0,17140.0,,,,,404.0,3531.0,1546.0,13509.0,577.0,5044.0,2528.0,76215.0,2528.0,14767.0,4.0,41.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,443.0,4383.0,1696.0,16768.0,633.0,6262.0,2772.0,81360.0,2772.0,19912.0,,,,,356.0,3887.0,1361.0,14870.0,508.0,5553.0,2225.0,78440.0,2225.0,16992.0,3.6,45.1
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,61448,0,-7500,0.0,4383.0,0.0,16768.0,0.0,6262.0,0.0,81360.0,0.0,19912.0,0,61448,0.0,-7317.0,0.0,3887.0,0.0,14870.0,0.0,5553.0,0.0,78440.0,0.0,16992.0,0.0,45.1
