period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1217.0,1217.0,1788.0,1788.0,1180.0,1180.0,4185.0,54291.0,,,,,1187.0,1187.0,1744.0,1744.0,1152.0,1152.0,4083.0,54189.0,3.9,9.4
2,2.0,2.0,11687.0,23374.0,,,,,1217.0,2434.0,1788.0,3576.0,1180.0,2361.0,4185.0,58477.0,,,,,1158.0,2346.0,1702.0,3446.0,1124.0,2275.0,3984.0,58173.0,3.9,13.3
3,3.0,3.0,11687.0,35061.0,,,,,1217.0,3651.0,1788.0,5364.0,1180.0,3541.0,4185.0,62662.0,,,,,1130.0,3476.0,1660.0,5107.0,1096.0,3371.0,3887.0,62060.0,3.9,17.3
4,4.0,4.0,11687.0,46748.0,,,,,1217.0,4868.0,1788.0,7152.0,1180.0,4722.0,4185.0,66848.0,,,,,1103.0,4578.0,1620.0,6726.0,1069.0,4441.0,3792.0,65851.0,3.9,21.2
5,5.0,5.0,11687.0,58435.0,,,,,1217.0,6085.0,1788.0,8940.0,1180.0,5902.0,4185.0,71033.0,,,,,1076.0,5654.0,1580.0,8307.0,1043.0,5484.0,3699.0,69551.0,3.9,25.1
6,6.0,6.0,11687.0,70122.0,,,,,1217.0,7302.0,1788.0,10728.0,1180.0,7082.0,4185.0,75219.0,,,,,1049.0,6704.0,1542.0,9849.0,1018.0,6502.0,3609.0,73160.0,3.9,29.0
7,7.0,7.0,11687.0,81809.0,,,,,1217.0,8519.0,1788.0,12516.0,1180.0,8263.0,4185.0,79404.0,,,,,1024.0,7727.0,1504.0,11353.0,993.0,7495.0,3521.0,76681.0,3.9,33.0
8,8.0,8.0,11687.0,93496.0,,,,,1217.0,9736.0,1788.0,14304.0,1180.0,9443.0,4185.0,83589.0,,,,,999.0,8726.0,1467.0,12820.0,969.0,8464.0,3435.0,80116.0,3.9,36.9
9,9.0,9.0,11687.0,105183.0,,,,,1217.0,10953.0,1788.0,16092.0,1180.0,10623.0,4185.0,87775.0,,,,,975.0,9701.0,1432.0,14252.0,945.0,9409.0,3351.0,83467.0,3.9,40.8
10,10.0,10.0,11687.0,116870.0,,,,,1217.0,12170.0,1788.0,17880.0,1180.0,11804.0,4185.0,91960.0,,,,,951.0,10652.0,1397.0,15649.0,922.0,10331.0,3270.0,86737.0,3.9,44.8
11,11.0,11.0,11687.0,128557.0,,,,,1217.0,13387.0,1788.0,19668.0,1180.0,12984.0,4185.0,96146.0,,,,,928.0,11579.0,1363.0,17011.0,900.0,11230.0,3190.0,89927.0,3.9,48.7
12,12.0,12.0,11687.0,140244.0,,,,,1217.0,14604.0,1788.0,21456.0,1180.0,14165.0,4185.0,100331.0,,,,,905.0,12484.0,1329.0,18341.0,878.0,12108.0,3112.0,93039.0,3.9,52.6
13,13.0,13.0,11687.0,151931.0,,,,,1217.0,15821.0,1788.0,23244.0,1180.0,15345.0,4185.0,104516.0,,,,,883.0,13367.0,1297.0,19638.0,856.0,12964.0,3036.0,96075.0,3.9,56.5
14,14.0,14.0,11687.0,163618.0,,,,,1217.0,17038.0,1788.0,25032.0,1180.0,16525.0,4185.0,108702.0,,,,,861.0,14228.0,1265.0,20903.0,835.0,13800.0,2962.0,99037.0,3.9,60.5
15,15.0,15.0,11687.0,175305.0,,,,,1217.0,18256.0,1788.0,26820.0,1180.0,17706.0,4185.0,112887.0,,,,,840.0,15069.0,1235.0,22138.0,815.0,14615.0,2890.0,101927.0,3.9,64.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,487.0,18742.0,715.0,27535.0,472.0,18178.0,1674.0,114562.0,,,,,333.0,15401.0,489.0,22627.0,323.0,14938.0,1145.0,103072.0,1.6,66.0
post-use,15.4,16.94,0.0,179979.80000000002,0,50106,0,0,0.0,18742.0,0.0,27535.0,0.0,18178.0,0.0,114562.0,0,50106,0,0,0.0,15401.0,0.0,22627.0,0.0,14938.0,0.0,103072.0,0.0,66.0
