period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1607.0,1607.0,1788.0,1788.0,1180.0,1180.0,4575.0,67320.0,,,,,1568.0,1568.0,1744.0,1744.0,1152.0,1152.0,4464.0,67208.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,1607.0,3214.0,1788.0,3576.0,1180.0,2361.0,4575.0,71895.0,,,,,1530.0,3097.0,1702.0,3446.0,1124.0,2275.0,4355.0,71563.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,1607.0,4821.0,1788.0,5364.0,1180.0,3541.0,4575.0,76470.0,,,,,1492.0,4590.0,1660.0,5107.0,1096.0,3371.0,4249.0,75812.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,1607.0,6428.0,1788.0,7152.0,1180.0,4722.0,4575.0,81046.0,,,,,1456.0,6045.0,1620.0,6726.0,1069.0,4441.0,4145.0,79957.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,1607.0,8035.0,1788.0,8940.0,1180.0,5902.0,4575.0,85621.0,,,,,1420.0,7466.0,1580.0,8307.0,1043.0,5484.0,4044.0,84001.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,1607.0,9642.0,1788.0,10728.0,1180.0,7082.0,4575.0,90197.0,,,,,1386.0,8852.0,1542.0,9849.0,1018.0,6502.0,3945.0,87946.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,1607.0,11249.0,1788.0,12516.0,1180.0,8263.0,4575.0,94772.0,,,,,1352.0,10203.0,1504.0,11353.0,993.0,7495.0,3849.0,91795.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,1607.0,12856.0,1788.0,14304.0,1180.0,9443.0,4575.0,99347.0,,,,,1319.0,11522.0,1467.0,12820.0,969.0,8464.0,3755.0,95550.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,1607.0,14463.0,1788.0,16092.0,1180.0,10623.0,4575.0,103923.0,,,,,1287.0,12809.0,1432.0,14252.0,945.0,9409.0,3664.0,99214.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,1607.0,16070.0,1788.0,17880.0,1180.0,11804.0,4575.0,108498.0,,,,,1255.0,14065.0,1397.0,15649.0,922.0,10331.0,3574.0,102788.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,1607.0,17677.0,1788.0,19668.0,1180.0,12984.0,4575.0,113074.0,,,,,1225.0,15289.0,1363.0,17011.0,900.0,11230.0,3487.0,106276.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,1607.0,19284.0,1788.0,21456.0,1180.0,14165.0,4575.0,117649.0,,,,,1195.0,16484.0,1329.0,18341.0,878.0,12108.0,3402.0,109678.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,1607.0,20891.0,1788.0,23244.0,1180.0,15345.0,4575.0,122224.0,,,,,1166.0,17650.0,1297.0,19638.0,856.0,12964.0,3319.0,112997.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,1607.0,22498.0,1788.0,25032.0,1180.0,16525.0,4575.0,126800.0,,,,,1137.0,18787.0,1265.0,20903.0,835.0,13800.0,3238.0,116235.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,1607.0,24105.0,1788.0,26820.0,1180.0,17706.0,4575.0,131375.0,,,,,1110.0,19897.0,1235.0,22138.0,815.0,14615.0,3159.0,119394.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,643.0,24748.0,715.0,27535.0,472.0,18178.0,1830.0,133205.0,,,,,439.0,20336.0,489.0,22627.0,323.0,14938.0,1251.0,120645.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,24748.0,0.0,27535.0,0.0,18178.0,0.0,133205.0,0.0,62744.0,0,0,0.0,20336.0,0.0,22627.0,0.0,14938.0,0.0,120645.0,0.0,76.3
