period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1366.0,1366.0,1788.0,1788.0,1169.0,1169.0,4323.0,46777.0,,,,,1332.0,1332.0,1744.0,1744.0,1141.0,1141.0,4217.0,46672.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1366.0,2731.0,1788.0,3576.0,1169.0,2338.0,4323.0,51100.0,,,,,1300.0,2632.0,1702.0,3446.0,1113.0,2253.0,4115.0,50786.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1366.0,4097.0,1788.0,5364.0,1169.0,3508.0,4323.0,55423.0,,,,,1268.0,3900.0,1660.0,5107.0,1086.0,3339.0,4014.0,54801.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1366.0,5463.0,1788.0,7152.0,1169.0,4677.0,4323.0,59746.0,,,,,1237.0,5138.0,1620.0,6726.0,1059.0,4398.0,3916.0,58717.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1366.0,6828.0,1788.0,8940.0,1169.0,5846.0,4323.0,64069.0,,,,,1207.0,6345.0,1580.0,8307.0,1033.0,5432.0,3821.0,62538.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1366.0,8194.0,1788.0,10728.0,1169.0,7015.0,4323.0,68391.0,,,,,1178.0,7522.0,1542.0,9849.0,1008.0,6440.0,3728.0,66265.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1366.0,9559.0,1788.0,12516.0,1169.0,8184.0,4323.0,72714.0,,,,,1149.0,8671.0,1504.0,11353.0,984.0,7424.0,3637.0,69902.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1366.0,10925.0,1788.0,14304.0,1169.0,9353.0,4323.0,77037.0,,,,,1121.0,9792.0,1467.0,12820.0,960.0,8383.0,3548.0,73450.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1366.0,12291.0,1788.0,16092.0,1169.0,10523.0,4323.0,81360.0,,,,,1094.0,10885.0,1432.0,14252.0,936.0,9319.0,3461.0,76911.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1366.0,13656.0,1788.0,17880.0,1169.0,11692.0,4323.0,85683.0,,,,,1067.0,11952.0,1397.0,15649.0,913.0,10233.0,3377.0,80288.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1366.0,15022.0,1788.0,19668.0,1169.0,12861.0,4323.0,90005.0,,,,,1041.0,12993.0,1363.0,17011.0,891.0,11124.0,3295.0,83583.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1366.0,16388.0,1788.0,21456.0,1169.0,14030.0,4323.0,94328.0,,,,,1015.0,14008.0,1329.0,18341.0,869.0,11993.0,3214.0,86797.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1366.0,17753.0,1788.0,23244.0,1169.0,15199.0,4323.0,98651.0,,,,,991.0,14999.0,1297.0,19638.0,848.0,12841.0,3136.0,89933.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,191.0,17945.0,250.0,23494.0,164.0,15363.0,605.0,99256.0,,,,,138.0,15137.0,181.0,19819.0,118.0,12960.0,438.0,90370.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,17945.0,0.0,23494.0,0.0,15363.0,0.0,99256.0,0.0,42454.0,0,0,0.0,15137.0,0.0,19819.0,0.0,12960.0,0.0,90370.0,0.0,47.3
